9002,3
6296,3
4380,17
21676,13
14328,10
8490,12
13170,25
19162,3
756,10
7588,11
8828,27
3038,17
1090,2
6572,4
9480,26
13814,18
9590,40
14768,33
2702,1
20070,12
22022,18
21504,11
4322,4
12032,47
15368,49
1692,14
13414,1
14744,3
16442,32
17228,33
19962,1
16978,90
4578,7
8508,34
18546,5
8294,2
6794,3
1960,46
20618,11
5464,33
2684,57
17712,1
15362,120
16488,28
7262,9
17500,4
970,7
15566,2
8214,2
14724,2
10038,3
8306,9
15658,8
6632,26
20516,101
20564,4
3944,1
11684,10
20964,5
8950,7
20538,33
202,2
15200,8
22256,15
9152,18
14118,6
19138,8
7966,141
16162,1
8986,11
12592,18
17642,4
20036,19
12574,23
1188,4
22352,41
2590,1
15888,6
20230,2
11088,13
6146,3
12816,6
14124,4
16284,2
1094,64
5334,1
19798,9
7386,1
14246,1
9348,38
15320,4
6278,17
1974,7
20722,15
4748,3
18062,72
2284,90
9212,3
18796,10
21746,2
18740,1
10018,32
4660,11
10230,4
12474,8
19662,3
3430,1
7654,6
3526,61
10538,8
20850,1
15028,6
11658,6
9710,37
15402,16
21558,6
1118,6
3656,1
7126,5
16688,94
14504,5
7940,12
15256,7
1684,2
1134,1
6856,4
328,12
18272,6
1360,25
16558,17
12502,5
5006,5
3232,1
7508,8
7564,25
10634,8
13462,9
800,10
2212,7
16400,36
10778,15
5280,72
12716,6
13326,9
11766,2
17134,5
18538,2
20560,11
7598,2
4252,5
8362,16
19356,1
3426,11
18906,296
22322,8
12740,67
22452,1
12322,1
13688,20
1082,1
7968,20
5616,3
7056,4
9906,3
11180,18
2954,7
22124,66
4650,50
12930,14
6624,7
15934,26
5748,58
22100,143
5904,2
18854,3
21474,2
6132,23
15876,7
596,2
1648,5
8878,14
17050,17
13816,4
11720,10
14856,12
15492,4
3432,45
2190,13
6416,2
10226,2
7182,3
21064,8
13332,5
7266,8
22120,5
10756,3
15182,12
18590,1
18698,19
3166,1
9834,9
15158,10
15968,1
21810,59
11036,29
7630,7
8636,14
4370,1
16314,1
6432,5
2530,7
14852,24
8754,14
8898,24
12708,7
13726,25
7430,3
15582,4
15112,2
14052,26
16424,1
13780,9
2458,1
8698,6
21680,16
11784,11
2134,43
7530,7
11126,1
15110,40
17090,16
19310,18
12456,29
17576,1
2002,1
15650,3
2354,12
7148,8
17256,1
21354,17
4352,4
6622,53
14128,47
16650,31
20834,5
20542,41
14,55
18462,27
21752,1
4476,26
1338,5
20686,3
19984,7
15782,18
10790,6
21366,19
17222,1
17322,1
318,7
19154,6
13012,19
2892,23
9172,32
4402,44
18734,10
7700,1
228,9
14306,6
6196,13
9582,15
19632,44
21812,42
5144,15
9682,20
6118,6
9328,6
1304,7
10250,14
3240,4
3306,15
12074,3
15604,5
4116,9
7128,9
7294,3
12458,60
14220,22
16646,13
7812,37
11890,43
19848,2
21772,20
21456,2
758,14
7150,38
10552,12
11822,18
2108,1
15470,104
7958,3
12444,18
13188,5
11634,87
13980,2
8814,1
9664,1
5004,3
9464,2
17200,1
13618,3
784,17
4036,14
2330,1
10514,1
17952,3
15178,6
1942,1
14278,6
14356,41
15580,8
18018,1
1970,14
13948,1
14588,6
292,4
5676,5
13988,2
7554,2
7060,2
13264,81
16216,8
754,153
1262,2
2164,4
8204,30
4060,7
19430,11
19714,4
4656,38
8576,50
19640,21
17904,16
14684,3
252,31
19394,9
1020,30
7052,3
19724,4
12614,7
13922,33
9908,3
2822,49
3294,2
8226,5
5646,14
5636,94
7986,9
22398,64
22142,5
10630,30
20510,94
5160,6
7176,1
3834,3
5604,2
470,17
5966,2
8070,23
15848,6
14976,1
18976,32
21088,102
11156,2
21284,40
11696,13
16658,8
17456,12
20688,9
20578,30
14290,21
5358,5
7822,108
17854,4
18098,7
3434,49
1142,7
4770,5
15970,49
6828,1
17698,6
18580,43
2768,15
4028,29
2746,96
21170,1
7038,1
6580,20
3616,25
12328,2
174,5
6176,9
1424,6
11322,1
17544,31
11726,3
12974,9
20892,188
3986,1
22252,57
1100,7
3364,25
18652,7
4440,68
12942,13
13120,17
15910,6
21900,8
9984,1
1518,20
11772,3
13852,3
19074,9
15496,2
17690,6
14420,15
17866,116
20102,11
8156,1
22074,27
682,38
1826,8
11128,39
4338,33
6452,7
19292,54
1682,1
21200,1
16120,14
2956,6
22226,25
2694,3
9722,4
2544,48
6712,3
18156,2
8766,9
22448,3
9064,2
1602,48
400,15
17710,30
14562,47
18892,9
16348,9
334,25
12804,14
2020,5
14102,28
6876,22
1200,14
2770,3
9040,1
15626,8
16158,2
18160,4
9398,9
17772,13
19078,4
14294,1
12538,3
12690,2
20408,3
21472,4
890,12
12446,44
16550,8
19614,4
10890,26
14048,5
9176,191
11460,5
9516,1
11330,1
12166,9
18346,4
16644,2
12198,14
8838,3
9376,7
20414,54
4834,3
19518,3
8818,3
19212,7
18608,8
1624,11
4422,1
21982,7
12090,2
662,2
13342,5
11606,6
6996,10
19406,10
1498,2
3266,2
22068,5
8250,2
312,3
1888,4
12756,11
22360,2
6836,12
19584,5
22416,8
936,26
2564,8
15138,3
16672,4
158,1
750,32
14966,44
14186,43
12424,29
15490,3
6802,73
14506,34
20142,6
1884,1
64,23
9132,7
2236,16
15324,6
11760,2
16380,4
16848,1
12568,3
5050,2
7836,1
7924,35
6408,26
16090,39
17774,3
17300,14
5498,1
14470,5
508,5
640,2
2136,10
21978,9
18910,25
6804,19
14390,7
714,20
18392,8
15996,1
10046,12
20692,47
2026,9
2324,5
4236,22
21308,5
11670,3
8160,60
6738,44
21944,1
4826,35
6474,30
1914,10
6626,17
8914,6
20024,128
13736,6
7660,1
7970,1
7270,1
10930,10
8298,8
1248,15
18490,3
1938,8
4010,8
15310,4
15780,5
14260,69
15318,4
19862,23
5630,3
14862,148
6810,9
16674,3
16914,2
17238,15
13764,3
17324,8
19628,19
7198,66
19762,21
9380,1
3498,21
5448,71
11522,2
11550,64
17956,74
4432,14
7478,21
9602,34
8280,3
5346,1
1318,16
6892,43
16630,15
20582,15
19254,5
3662,4
8526,1
3726,42
11458,1
2310,5
9122,6
12242,6
13392,13
17986,15
19818,9
22216,14
3842,7
8088,4
10618,20
10342,6
3766,9
10758,3
9972,51
14770,41
19030,30
20916,13
15254,9
5200,8
14990,1
21570,42
6880,2
14728,1
13806,11
20222,1
15784,40
17104,1
7944,11
14810,3
19668,5
15544,25
1600,52
13384,5
10916,1
11454,10
17474,13
19856,12
21330,3
18088,10
5386,10
12490,38
18482,60
5918,51
12902,30
10558,5
6894,8
22406,3
11334,8
5730,16
9238,11
8866,1
4430,7
22358,3
2156,10
9022,2
1934,30
16066,6
2100,13
630,16
5152,1
9916,16
8242,31
12334,48
12144,13
12980,46
5180,4
12012,2
15224,2
12590,1
5642,4
10622,35
13538,5
4248,11
7502,44
15290,24
18880,2
12432,7
13568,13
18158,11
15762,2
7974,22
6756,2
8418,10
19102,2
13266,2
4606,1
20868,8
20664,2
322,6
16500,1
17838,10
18066,34
16038,18
21710,4
21158,2
3078,1
16168,1
11448,10
1078,121
7328,3
18666,10
13430,2
760,14
20374,2
2182,2
8076,6
15160,3
17616,1
18404,4
20908,1
22298,1
14890,2
6798,2
13062,13
2546,6
9072,14
4626,1
11236,11
12112,19
19580,17
20888,112
14196,2
4152,40
6908,16
2936,4
8012,28
8830,4
3786,4
13102,14
1814,76
7384,15
13070,6
13368,44
13518,1
19752,23
8726,4
1776,2
5760,5
9392,8
15872,10
12694,5
3094,77
5308,5
21728,6
3618,4
11382,10
14696,30
8166,7
22084,32
7318,1
7622,7
10566,38
13132,10
14676,5
16498,1
11194,19
21542,29
9750,1
15282,1
19476,64
17554,11
19322,3
20294,3
19454,1
10160,5
19866,3
270,29
20434,5
998,1
9880,4
16706,4
10898,11
2962,1
90,30
14692,26
17756,5
3584,103
5626,10
17212,14
18024,27
18780,4
10352,15
12956,8
19784,2
14214,1
21002,4
1114,3
4808,37
17786,5
10316,4
4194,14
1542,23
20588,11
15416,36
7620,4
17882,12
2984,2
5020,9
1440,3
15712,1
11220,6
5368,4
16476,4
142,22
10874,1
11998,12
11408,56
3800,6
17760,12
1990,6
12330,2
250,7
13356,2
22356,2
18202,8
14386,1
11456,9
2942,132
18414,1
8000,8
21824,11
21526,1
5262,5
14834,10
16174,5
18122,9
5392,3
9188,46
10970,11
17438,18
18486,2
308,16
8186,21
8094,17
17372,6
21546,10
1138,6
7706,28
16254,7
18470,22
18576,1
6808,1
17362,15
6620,4
14956,23
3200,10
18916,3
15294,27
16724,1
11254,15
17666,5
15880,2
4980,3
2406,2
19192,10
2046,5
17414,6
20742,16
22148,3
9408,17
14016,31
7326,12
1764,5
9774,26
2042,6
14366,14
14388,18
13916,3
5606,10
10718,22
17572,3
4966,31
2970,12
9854,3
11838,5
17416,29
1256,3
13578,18
11610,1
3632,6
6052,8
7602,114
12970,1
13682,6
19526,2
18100,25
20326,5
1236,7
2990,43
21736,1
10610,9
18238,2
14212,13
20606,31
12702,6
12806,23
5128,11
7546,1
6594,10
10998,8
3188,28
7208,50
7390,17
9340,5
5854,24
8140,5
8466,12
16438,18
392,20
11848,9
3948,13
18174,3
478,80
6300,4
17150,8
19666,4
9796,3
20616,4
21122,30
12360,3
386,5
21478,2
6520,2
17562,9
7978,59
1260,4
12110,4
7932,25
180,15
18692,21
21732,4
16458,20
17524,2
4212,3
17282,4
11558,4
15666,13
14314,4
16176,17
19896,28
13376,1
13728,2
12044,11
17038,19
21516,1
15804,8
4928,2
5298,11
14572,4
20012,24
20412,16
12834,1
576,1
1162,4
7362,181
8798,1
10844,28
3822,5
18968,2
5240,1
3812,2
10934,4
20600,12
11832,3
4206,24
7464,1
19214,3
19418,7
10002,33
10584,8
15966,4
21060,2
3502,9
21498,32
2254,4
5950,2
7998,2
10354,6
3258,2
12422,2
3420,46
9488,10
6008,3
19496,19
6842,21
15476,32
19300,3
9324,15
17624,3
20026,8
21690,11
20382,1
22254,7
4256,3
11076,6
1910,6
9322,4
12048,10
5640,5
13886,15
21246,2
8208,11
17728,9
12874,60
7972,9
14564,2
13784,31
10958,1
2392,5
6022,9
4384,5
7366,3
18336,28
19018,4
962,11
15172,6
1010,1
17648,5
6902,3
14078,4
13396,42
6046,30
5774,2
16892,28
884,2
4098,2
5588,27
8178,21
15958,2
21364,1
18648,53
17290,3
9720,1
18978,6
9220,290
17942,12
14368,31
3866,9
21378,1
1198,42
5634,37
10698,18
20210,90
736,8
78,1
144,5
3056,25
10356,3
10808,21
2708,10
17288,12
14134,7
15248,1
4196,15
22058,6
3150,15
15642,2
3780,21
1264,17
16272,6
9758,3
21580,13
13484,16
4286,10
3610,31
20794,1
12122,1
21952,17
7080,60
1428,9
6350,4
3744,6
16248,3
1374,17
164,7
794,27
10578,142
4792,40
6548,3
1574,17
15994,2
8938,3
7160,6
13130,2
19340,4
20784,13
2686,8
19992,142
4744,9
5414,13
21596,3
17176,9
20250,10
20258,1
18984,11
13336,7
8128,2
4148,1
3604,2
12168,19
1146,29
474,9
20982,4
4080,2
4894,5
15738,2
20088,5
17138,23
5110,43
4420,50
13534,7
6082,9
20732,6
14418,1
13778,9
7422,51
14766,8
18076,1
7616,13
12842,105
20206,19
8640,15
12954,12
6670,2
9626,1
4840,17
17260,1
6506,3
17802,4
402,40
19026,10
12064,7
22102,11
9240,6
14660,71
17680,12
16712,19
18376,13
1174,1
3514,32
12562,8
9980,2
16470,89
17262,6
11874,7
20356,4
21488,8
13282,5
9300,9
20086,28
13078,2
4292,8
18588,1
21054,60
2122,1
3246,55
2098,6
1806,11
10644,6
8650,20
16414,15
7276,19
14706,19
916,26
8430,1
5612,5
14898,41
3212,3
5566,10
2950,4
12268,3
10674,30
7518,2
16206,2
10978,74
13898,4
4942,13
6930,12
6986,12
6120,3
12248,17
12948,8
17702,2
19468,5
9566,35
20172,9
830,2
4654,3
18620,2
20852,3
21826,7
6652,7
19830,20
12530,13
14396,8
17070,12
10020,26
8980,10
11224,10
16,1
11770,3
12600,2
8780,14
19912,3
15044,15
9778,4
20316,1
17716,3
16884,13
16600,3
18348,10
14474,5
21914,13
6026,1
13616,3
19654,68
13866,82
19364,9
5650,74
20006,2
17478,29
21386,1
22282,11
19956,16
2884,7
4600,33
5582,2
15026,42
19658,66
10,3
13140,90
7164,1
13952,3
15300,54
15084,20
2404,36
12982,10
15242,1
19098,1
21192,12
12850,20
8470,3
21518,6
13136,2
12894,11
7206,5
2900,3
20504,25
10220,1
4264,7
3252,88
6138,1
21018,4
8598,12
9104,69
6708,6
16334,4
844,2
18244,11
15262,11
16378,6
18792,7
314,2
12926,2
900,4
4052,4
11700,8
10770,34
4326,5
6188,5
7882,18
3402,5
5510,27
7406,2
16970,18
13540,8
2692,4
10672,45
3784,6
7512,13
21174,8
18004,5
21400,3
13748,1
11602,14
10182,37
20562,6
6312,9
6248,10
21450,33
4566,1
19462,4
340,3
2076,1
2258,20
10620,3
2828,5
1546,5
13052,7
21530,5
3874,17
17928,8
12932,3
170,5
4916,3
3528,4
4700,4
6384,26
732,61
20098,4
10406,7
1742,10
11908,1
13900,1
14322,41
16030,15
16020,4
22052,90
21884,2
1446,7
15192,10
7610,8
16264,14
9976,7
22244,2
2468,11
16208,22
9466,7
15080,4
20980,15
18832,8
19532,1
644,4
20650,18
11210,7
22130,17
17754,3
19672,17
13068,6
21438,73
1612,5
11222,4
1514,2
13314,23
1412,7
1476,13
10702,8
10064,4
5514,11
9162,7
6686,51
974,1
5744,10
6582,1
10292,30
15010,7
15174,229
11464,2
13532,2
17386,170
18824,2
16252,2
19106,4
21186,13
126,23
2238,29
20040,1
6630,1
1442,7
832,2
4004,3
8442,11
9138,92
20256,1
1594,31
13582,75
22404,33
2470,31
13546,1
21126,3
7400,35
8144,3
9012,4
8966,6
4262,7
12060,2
13502,5
14516,31
5808,62
2730,15
10490,1
1950,10
5172,3
10144,5
17902,3
1954,5
17110,44
8664,35
15940,2
5196,21
9636,11
4134,4
14056,7
6816,3
222,26
22284,4
15916,4
10706,3
12922,3
3144,1
9400,5
5694,11
16298,1
10314,14
2638,5
10470,6
3550,11
3782,4
11990,11
10942,4
5138,9
11046,17
9844,26
17546,16
17776,11
21274,59
12572,3
942,15
5890,22
8638,3
9302,3
15280,7
17516,33
9662,17
20804,5
8840,8
1746,12
21612,8
11524,4
20252,35
1572,3
17632,27
11168,1
1634,17
3026,37
4204,53
8742,5
14140,2
1646,2
1522,3
1986,3
4982,2
3814,32
8612,7
21292,2
4912,2
10422,7
18732,5
8800,1
9872,5
17208,30
9086,18
2944,16
7676,3
14240,38
6108,5
11256,10
12996,15
10442,11
14032,34
11420,2
14930,4
11356,4
6618,70
14428,9
13724,4
11578,2
6130,15
12264,13
4044,2
5792,4
8974,30
7058,2
412,34
7420,2
8542,14
8028,21
6182,24
11378,8
3806,4
8856,7
8136,1
9840,4
16504,1
6280,11
12916,7
13038,9
21528,1
22426,22
21014,2
13788,1
13712,15
21008,8
11872,4
20902,57
6194,3
14746,77
17496,2
15108,4
22210,3
4716,25
1902,5
6774,10
1034,1
1568,7
12610,5
13098,157
17674,19
668,6
18548,33
1376,2
18440,19
9614,5
20278,12
7816,26
7842,2
6062,1
21868,4
4596,16
4758,15
17714,1
2208,41
21480,2
16430,3
21120,417
17442,3
22266,29
594,18
4082,6
9510,2
7286,2
12024,2
19954,20
20368,5
21714,2
4902,1
19414,1
12294,4
3522,7
22050,2
20370,2
11278,2
21674,27
14878,15
6054,4
6444,53
17694,88
570,4
8746,15
21146,13
20158,18
2400,7
4652,4
20728,17
1878,7
5546,25
4634,29
17168,9
1694,73
13576,87
8744,12
16544,3
17084,4
8892,1
8344,2
16782,8
2432,1
6784,4
3660,2
9550,27
8146,8
18150,3
10536,1
9434,34
18312,4
18836,1
13536,4
9784,68
11470,1
6286,2
9954,3
13918,23
10922,5
8472,5
12534,47
22140,15
21024,1
7440,6
19550,2
564,2
5326,4
17152,2
19718,7
17452,12
11752,2
1536,9
3634,2
12666,97
7776,47
13868,1
12906,1
15098,65
17350,34
18722,20
16068,5
11422,40
8494,8
12960,11
11892,38
19768,9
17508,2
3564,34
10952,10
22214,1
6830,10
16560,65
4492,4
604,18
3676,80
21894,43
20170,37
12380,4
15370,6
10074,7
6346,8
10050,2
